ICD9Code	ICD9Description	AlcoholAbuse	Anemia	Anxiety	Bipolar	CAD	CardiacArrhythmias	Cerebrovascular	CHF	ChronicLiverDisease	ChronicRenalFailure	CPD	Depression	Diabetes	DrugAbuse	HTN	MalignantTumor	NicotineAbuse	PainArthritis	Psychosis	PTSD	PVD
403.11	HYPERTENSIVE KIDNEY DISEASE, BENIGN, WITH CHRONIC KIDNEY DISEASE	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
403.11	HYPERTENSIVE RENAL DISEASE, BENIGN, WITH RENAL FAILURE	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
403.9	UNSPECIFIED HYPERTENSIVE RENAL DISEASE	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
403.90	HYPERTENSIVE CHRONIC KIDNEY DISEASE, UNSPECIFIED, WITH CHRONIC KIDNEY DISEASE STAGE I THROUGH STAGE IV, OR UNSPECIFIED	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
403.90	HYPERTENSIVE KIDNEY DISEASE, UNSPECIFIED, WITHOUT CHRONIC KIDNEY DISEASE	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
403.90	HYPERTENSIVE RENAL DISEASE, UNSPECIFIED, WITHOUT MENTION OF RENAL FAILURE	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
403.91	HYPERTENSIVE CHRONIC KIDNEY DISEASE, UNSPECIFIED, WITH CHRONIC KIDNEY DISEASE STAGE V OR END STAGE RENAL DISEASE	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
403.91	HYPERTENSIVE KIDNEY DISEASE, UNSPECIFIED, WITH CHRONIC KIDNEY DISEASE	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
403.91	HYPERTENSIVE RENAL DISEASE, UNSPECIFIED, WITH RENAL FAILURE	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
585.	CHRONIC RENAL FAILURE	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
585.1	CHRONIC KIDNEY DISEASE, STAGE I	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
585.2	CHRONIC KIDNEY DISEASE, STAGE II (MILD)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
585.3	CHRONIC KIDNEY DISEASE, STAGE III (MODERATE)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
585.4	CHRONIC KIDNEY DISEASE, STAGE IV (SEVERE)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
585.5	CHRONIC KIDNEY DISEASE, STAGE V	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
585.6	END STAGE RENAL DISEASE	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
585.9	CHRONIC KIDNEY DISEASE, UNSPECIFIED	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
586.	RENAL FAILURE, UNSPECIFIED	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
V42.0	KIDNEY REPLACED BY TRANSPLANT	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
V45.1	POSTSURGICAL RENAL DIALYSIS STATUS	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
V45.11	RENAL DIALYSIS STATUS	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
V45.12	NONCOMPLIANCE WITH RENAL DIALYSIS	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
V56.0	AFTERCARE INVOLVING EXTRACORPOREAL DIALYSIS	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
V56.1	FITTING AND ADJUSTMENT OF EXTRACORPOREAL DIALYSIS CATHETER	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
V56.2	FITTING AND ADJUSTMENT OF PERITONEAL DIALYSIS CATHETER	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
V56.31	ENCOUNTER FOR ADEQUACY TESTING FOR HEMODIALYSIS	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
V56.32	ENCOUNTER FOR ADEQUACY TESTING FOR PERITONEAL DIALYSIS	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
V56.8	AFTERCARE INVOLVING OTHER DIALYSIS	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
491.0	SIMPLE CHRONIC BRONCHITIS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
491.1	MUCOPURULENT CHRONIC BRONCHITIS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
491.2	OBSTRUCTIVE CHRONIC BRONCHITIS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
491.20	OBSTRUCTIVE CHRONIC BRONCHITIS W/O MENTION OF EXACERBATION	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
491.20	OBSTRUCTIVE CHRONIC BRONCHITIS, WITHOUT EXACERBATION	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
491.21	ABSTRUCTIVE CHRONIC BRONCHITIS W ACUTE EXACERBATION	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
491.21	OBSTRUCTIVE CHRONIC BRONCHITIS, WITH (ACUTE) EXACERBATION	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
491.22	OBSTRUCTIVE CHRONIC BRONCHITIS WITH ACUTE BRONCHITIS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
491.8	OTHER CHRONIC BRONCHITIS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
491.9	UNSPECIFIED CHRONIC BRONCHITIS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
492.0	EMPHYSEMATOUS BLEB	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
492.8	OTHER EMPHYSEMA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.00	EXTRINSIC ASTHMA WITHOUT MENTION OF STATUS ASTHMATICUS OR ACUTE EXACERBATION OR UNSPECIFIED	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.00	EXTRINSIC ASTHMA, UNSPECIFIED	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.01	EXTRINSIC ASTHMA WITH STATUS ASTHMATICUS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.02	EXTRINSIC ASTHMA, WITH (ACUTE) EXACERBATION	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.02	EXTRINSIC ASTHMA, WITH ACUTE EXACERBATION	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.10	INTRINSIC ASTHMA WITHOUT MENTION OF STATUS ASTHMATICUS OR ACUTE EXACERBATION OR UNSPECIFIED	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.10	INTRINSIC ASTHMA, UNSPECIFIED	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.11	INTRINSIC ASTHMA WITH STATUS ASTHMATICUS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.12	INTRINSIC ASTHMA WITH ACUTE EXACERBATION	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.12	INTRINSIC ASTHMA, WITH (ACUTE) EXACERBATION	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.20	CHRONIC OBSTRUCTIVE ASTHMA WITHOUT MENTION OF STATUS ASTHMATICUS OR ACUTE EXACERBATION OR UNSPECIFIED	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.20	CHRONIC OBSTRUCTIVE ASTHMA, UNSPECIFIED	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.21	CHRONIC OBSTRUCTIVE ASTHMA, WITH STATUS ASTHMATICUS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.22	CHRONIC OBSTRUCTIVE ASTHMA WITH ACUTE EXACERBATION	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.22	CHRONIC OBSTRUCTIVE ASTHMA, WITH (ACUTE) EXACERBATION	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.81	EXERCISE INDUCED BRONCHOSPASM	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.82	COUGH VARIANT ASTHMA	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.90	ASTHMA, UNSPECIFIED TYPE, UNSPECIFIED	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.90	ASTHMA, UNSPECIFIED WITHOUT MENTION OF STATUS ASTHMATICUS OR ACUTE EXACERBATION OR UNSPECIFIED	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.90	ASTHMA, UNSPECIFIED, UNSPECIFIED	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.91	ASTHMA, UNSPECIFIED TYPE, WITH STATUS ASTHMATICUS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.92	ASTHMA, UNSPECIFIED, WITH (ACUTE) EXACERBATION	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
493.92	UNSPECIFIED ASTHMA WITH ACUTE EXACERBATION	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
494.	BRONCHIECTASIS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
494.0	BRONCHIECTASIS WITHOUT ACUTE EXACERBATION	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
494.1	BRONCHIECTASIS WITH ACUTE EXACERBATION	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
495.0	FARMERS' LUNG	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
495.1	BAGASSOSIS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
495.2	BIRD-FANCIERS' LUNG	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
495.3	SUBEROSIS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
495.4	MALT WORKERS' LUNG	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
495.5	MUSHROOM WORKERS' LUNG	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
495.6	MAPLE BARK-STRIPPERS' LUNG	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
495.7	VENTILATION PNEUMONITIS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
495.8	OTHER SPECIFIED ALLERGIC ALVEOLITIS AND PNEUMONITIS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
495.9	UNSPECIFIED ALLERGIC ALVEOLITIS AND PNEUMONITIS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
496.	CHRONIC AIRWAY OBSTRUCTION, NOT ELSEWHERE CLASSIFIED	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
500.	COAL WORKERS' PNEUMOCONIOSIS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
501.	ASBESTOSIS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
502.	PNEUMOCONIOSIS DUE TO OTHER SILICA OR SILICATES	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
503.	PNEUMOCONIOSIS DUE TO OTHER INORGANIC DUST	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
504.	PNEUMONOPATHY DUE TO INHALATION OF OTHER DUST	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
505.	PNEUMOCONIOSIS, UNSPECIFIED	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
506.4	CHRONIC RESPIRATORY CONDITIONS DUE TO FUMES AND VAPORS	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
293.83	MOOD DISORDER IN CONDITIONS CLASSIFIED ELSEWHERE	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
293.83	ORGANIC AFFECTIVE SYNDROME	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
296.20	MAJOR DEPRESSIVE AFFECTIVE DISORDER, SINGLE EPISODE, UNSPECIFIED DEGREE	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
296.21	MAJOR DEPRESSIVE AFFECTIVE DISORDER, SINGLE EPISODE, MILD DEGREE	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
296.22	MAJOR DEPRESSIVE AFFECTIVE DISORDER, SINGLE EPISODE, MODERATE DEGREE	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
296.23	MAJOR DEPRESSIVE AFFECTIVE DISORDER, SINGLE EPISODE, SEVERE DEGREE, WITHOUT MENTION OF PSYCHOTIC BEHAVIOR	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
296.24	MAJOR DEPRESSIVE AFFECTIVE DISORDER, SINGLE EPISODE, SEVERE DEGREE, SPECIFIED AS WITH PSYCHOTIC BEHAVIOR	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
296.25	MAJOR DEPRESSIVE AFFECTIVE DISORDER, SINGLE EPISODE, IN PARTIAL OR UNSPECIFIED REMISSION	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
296.26	MAJOR DEPRESSIVE AFFECTIVE DISORDER, SINGLE EPISODE, IN FULL REMISSION	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
296.30	MAJOR DEPRESSIVE AFFECTIVE DISORDER, RECURRENT EPISODE, UNSPECIFIED DEGREE	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
296.31	MAJOR DEPRESSIVE AFFECTIVE DISORDER, RECURRENT EPISODE, MILD DEGREE	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
296.32	MAJOR DEPRESSIVE AFFECTIVE DISORDER, RECURRENT EPISODE, MODERATE DEGREE	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
296.33	MAJOR DEPRESSIVE AFFECTIVE DISORDER, RECURRENT EPISODE, SEVERE DEGREE, WITHOUT MENTION OF PSYCHOTIC BEHAVIOR	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
296.34	MAJOR DEPRESSIVE AFFECTIVE DISORDER, RECURRENT EPISODE, SEVERE DEGREE, SPECIFIED AS WITH PSYCHOTIC BEHAVIOR	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
296.35	MAJOR DEPRESSIVE AFFECTIVE DISORDER, RECURRENT EPISODE, IN PARTIAL OR UNSPECIFIED REMISSION	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
296.36	MAJOR DEPRESSIVE AFFECTIVE DISORDER, RECURRENT EPISODE, IN FULL REMISSION	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
296.82	ATYPICAL DEPRESSIVE DISORDER	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
296.90	UNSPECIFIED AFFECTIVE PSYCHOSIS	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
296.90	UNSPECIFIED EPISODIC MOOD DISORDER	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
296.99	OTHER SPECIFIED AFFECTIVE PSYCHOSES	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
296.99	OTHER SPECIFIED EPISODIC MOOD DISORDER	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
300.4	DYSTHYMIC DISORDER	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
300.4	NEUROTIC DEPRESSION	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
311.	DEPRESSIVE DISORDER, NOT ELSEWHERE CLASSIFIED	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
250.00	DIABETES MELLITUS W/O MENTION OF COMPLICATION, TYPE II (NIDDM) (ADULT ONSET OR UNSPECIFIED TYPE), NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.00	DIABETES MELLITUS WITHOUT MENTION OF COMPLICATION, TYPE II OR UNSPECIFIED TYPE, NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.01	DIABETES MELLITUS WITHOUT MENTION OF COMPLICATION, TYPE I [JUVENILE TYPE], NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.01	DIABETES MELLITUS WITHOUT MENTION OF COMPLICATION; TYPE 1 (IDDM) (JUVENILE TYPE), NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.02	DIABETES MELLITUS WITHOUT MENTION OF COMPLICATION, TYPE II (NIDDM)(ADULT ONSET)OR UNSP TYPE, UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.02	DIABETES MELLITUS WITHOUT MENTION OF COMPLICATION, TYPE II OR UNSPECIFIED TYPE, UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.03	DIABETES MELLITUS W/O MENTION OF COMPLICATION, TYPE I (IDDM)(JUVENILE TYPE),UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.03	DIABETES MELLITUS WITHOUT MENTION OF COMPLICATION, TYPE I [JUVENILE TYPE], UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.10	DIABETES WITH KETOACIDOSIS TYPE II (NIDDM) (ADULT ONSET)OR UNSPECIFIED, NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.10	DIABETES WITH KETOACIDOSIS, TYPE II OR UNSPECIFIED TYPE, NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.11	DIABETES WITH KETOACIDOSIS TYPE I (IDDM) (JUVENILE TYPE), NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.11	DIABETES WITH KETOACIDOSIS, TYPE I [JUVENILE TYPE], NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.12	DIABETES W/ KETOACIDOSIS, TYPE II [NIDDM][ADULT ONSET TYPE] OR UNSPECIFIED TYPE, UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.12	DIABETES WITH KETOACIDOSIS, TYPE II OR UNSPECIFIED TYPE, UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.13	DIABETES W/ KETOACIDOSIS,TYPE I[IDDM][JUVENILE TYPE],UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.13	DIABETES WITH KETOACIDOSIS, TYPE I [JUVENILE TYPE], UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.20	DIABETES WITH HYPEROSMOLARITY TYPE II (NIDDM) (ADULT ONSET) OR UNSPECIFIED TYPE, NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.20	DIABETES WITH HYPEROSMOLARITY, TYPE II OR UNSPECIFIED TYPE, NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.21	DIABETES WITH HYPEROSMOLARITY TYPE I (IDDM) (JUVENILE TYPE), NOT STATED AS CONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.21	DIABETES WITH HYPEROSMOLARITY, TYPE I [JUVENILE TYPE], NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.22	DIABETES W/ HYPEROSMOLARITY, TYPE II[NIDDM][[ADULT ONSET TYPE] OR UNSPECIFIED TYPE, UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.22	DIABETES WITH HYPEROSMOLARITY, TYPE II OR UNSPECIFIED TYPE, UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.23	DIABETES W/ HYPEROSMOLARITY, TYPE I [IDDM][JUVENILE TYPE],UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.23	DIABETES WITH HYPEROSMOLARITY, TYPE I [JUVENILE TYPE], UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.30	DIABETES WITH OTHER COMA, TYPE II (NIDDM) (ADULT ONSET OR UNSPECIFIED TYPE), NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.30	DIABETES WITH OTHER COMA, TYPE II OR UNSPECIFIED TYPE, NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.31	DIABETES WITH OTHER COMA, TYPE I (IDDM) (JUVENILE TYPE), NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.31	DIABETES WITH OTHER COMA, TYPE I [JUVENILE TYPE], NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.32	DIABETES / OTHER COMA, TYPE II[NIDDM][ADULT ONSET TYPE] OR UNSPECIFIED,UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.32	DIABETES WITH OTHER COMA, TYPE II OR UNSPECIFIED TYPE, UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.33	DIABETES W/ OTHER COMA, TYPE I [IDDM][JUVENILE TYPE], UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.33	DIABETES WITH OTHER COMA, TYPE I [JUVENILE TYPE], UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.40	DIABETES WITH RENAL MANIFESTATIONS, TYPE II (NIDDM) (ADULT ONSET)OR UNSPECIFIED TYPE, NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.40	DIABETES WITH RENAL MANIFESTATIONS, TYPE II OR UNSPECIFIED TYPE, NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.41	DIABETES WITH RENAL MANIFESTATIONS, TYPE I (IDDM) (JUVENILE TYPE), NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.41	DIABETES WITH RENAL MANIFESTATIONS, TYPE I [JUVENILE TYPE], NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.42	DIABETES W/ RENAL MANIFESTATIONS, TYPE II [NIDDM][ADULT ONSET TYPE]OR UNSPECIFIED, UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.42	DIABETES WITH RENAL MANIFESTATIONS, TYPE II OR UNSPECIFIED TYPE, UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.43	DIABETES W/ RENAL MANIFESTATIONS, TYPE I [IDDM][JUVENILE TYPE], UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.43	DIABETES WITH RENAL MANIFESTATIONS, TYPE I [JUVENILE TYPE], UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.50	DIABETES WITH OPHTHALMIC MANIFESTATIONS, TYPE II (NIDDM) (ADULT ONSET OR UNSPECIFIED TYPE), NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.50	DIABETES WITH OPHTHALMIC MANIFESTATIONS, TYPE II OR UNSPECIFIED TYPE, NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.51	DIABETES WITH OPHTHALMIC MANIFESTATIONS, TYPE I (IDDM) (JUVENILE TYPE),NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.51	DIABETES WITH OPHTHALMIC MANIFESTATIONS, TYPE I [JUVENILE TYPE], NOT STATED AS UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.52	DIABETES W/ OPHTHALMIC MANIFESTATIONS, TYPE II [NIDDM][ADULT ONSET] OR UNSPECIFIED, UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.52	DIABETES WITH OPHTHALMIC MANIFESTATIONS, TYPE II OR UNSPECIFIED TYPE, UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
250.53	DIABETES W/ OPHTHALMIC MANIFESTATIONS, TYPE I [IDDM][JUVENILE TYPE],UNCONTROLLED	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
